sclass	DAF_1	MAF_1	DDAF_1	FST_1	ThetaPi_1	ThetaS_1	ThetaH_1	ThetaL_1	ThetaXi_1	TajD_1	FuLiF_1	FuLiD_1	FayWuH_1	ZengE_1	Theta1Pi_1	Theta1S_1	Theta1H_1	Theta1L_1	Theta1Xi_1	TajD1_1	FuLiF1_1	FuLiD1_1	FayWuH1_1	ZengE1_1	ZA_1	H1_1	H2_1	H12_1	H2.H1_1	iHH1_1	iHH0_1	SL1_1	SL0_1	iHS_1	DiHH_1	nSL_1	DnSL_1	XPEHH_12	XPEHH_13	DXPEHH_12	DXPEHH_13
hs	0	0	0	NA	17.689744	26.33099	27.848718	22.769231	48	-8.641247	-30.310256	-21.66901	-10.158974	-3.561759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.122465	0.04125	0.03125	0.05625	0.757576	NA	NA	NA	NA	NA	NA	NA	NA	0.063936251005	0.0157651550492	0.00049278	0.00012445
hs	0.2	0.2	0.1875	0.114114	14.694872	23.274715	5.715385	10.205128	35	-8.579843	-20.305128	-11.725285	8.979487	-13.069586	5.392857	7.327824	9.75	7.571429	11	-1.934967	-5.607143	-3.672176	-4.357143	0.243605	0.046486	0.0325	0.03	0.0375	0.923077	0.0206753	0.00700677	79.8571	29.4002	1.08206292655	0.01366853	0.999237310384	50.4569	-0.630195223015	-0.387805109367	0.00406377	0.00215451
hs	0.875	0.125	0.75	0.549333	2.338462	7.288042	5.353846	3.846154	18	-4.94958	-15.661538	-10.711958	-3.015385	-3.441888	1.351261	4.613655	0.060504	0.705882	15	-3.262394	-13.648739	-10.386345	1.290756	-3.907773	0.125695	0.29125	0.015625	0.34375	0.053648	NA	NA	104.608	42.3	NA	NA	0.90543294449	62.308	1.19372171584	1.03873089089	0.036794	0.0317674
hs	0.55	0.45	0.275	0.079545	7.051282	10.814514	9.666667	8.358974	17	-3.763232	-9.948718	-6.185486	-2.615385	-2.455539	1.731602	3.566179	5.69697	3.714286	6	-1.834577	-4.268398	-2.433821	-3.965368	0.148107	0.113845	0.1175	0.0275	0.1625	0.234043	0.0467337	0.00860504	105.052	32.134	1.69211745372	0.03812866	1.18454080604	72.918	-0.335504228059	0.549904784361	0.0051267	0.00418127
hs	1	0	0.975	0.930403	1.54359	4.466864	1.94359	1.74359	11	-2.923275	-9.45641	-6.533136	-0.4	-2.723275	1.54359	4.466864	1.94359	1.74359	11	-2.923275	-9.45641	-6.533136	-0.4	-2.723275	0.014674	0.21125	0.030625	0.3175	0.14497	NA	NA	NA	NA	NA	NA	NA	NA	1.39640892569	1.35618590229	0.0413512	0.0402967
hs	0	0	0	NA	1.221795	3.996668	0.060256	0.641026	11	-2.774873	-9.778205	-7.003332	1.161538	-3.355643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00151	0.22875	0.02625	0.31875	0.114754	NA	NA	NA	NA	NA	NA	NA	NA	-0.0351600991818	-0.215593697532	0.0022641	0.0152527
hs	0.05	0.05	-0.625	0.363839	16.115385	16.691967	13.217949	14.666667	23	-0.576582	-6.884615	-6.308033	2.897436	-2.0253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.112702	0.0475	0.031875	0.06625	0.671053	0.0134752	0.00807109	33	23.1053	0.512562417671	0.00540411	0.356445533026	9.8947	-0.685279383879	-0.829413821895	0.00650739	0.00859432
hs	0	0	0	NA	14.819231	15.04628	13.129487	13.974359	24	-0.227049	-9.180769	-8.95372	1.689744	-1.071921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.118129	0.05	0.034375	0.06875	0.6875	NA	NA	NA	NA	NA	NA	NA	NA	-0.699045357191	-1.11311367303	0.00866511	0.01754647
hs	0	0	0	NA	3.467949	7.52314	1.814103	2.641026	17	-4.055191	-13.532051	-9.47686	1.653846	-4.882114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.068116	0.0825	0.0425	0.1225	0.515152	NA	NA	NA	NA	NA	NA	NA	NA	-0.332854832368	-0.35749677058	0.0157643	0.0171864
hs	1	0	0.9875	0.963878	0.15	0.705294	0.003846	0.076923	3	-0.555294	-2.85	-2.294706	0.146154	-0.628371	0.15	0.705294	0.003846	0.076923	3	-0.555294	-2.85	-2.294706	0.146154	-0.628371	0.000657	0.8575	0.001875	0.90375	0.002187	NA	NA	NA	NA	NA	NA	NA	NA	2.1823542098	2.25577864172	0.0814235	0.0821562
hs	0.875	0.125	-0.1	0.04804	10.078205	13.165495	27.716667	18.897436	15	-3.08729	-4.921795	-1.834505	-17.638462	5.731941	4.803361	9.955782	15.196639	10	15	-5.15242	-10.196639	-5.044218	-10.393277	0.044218	0.236622	0.05625	0.04625	0.07625	0.822222	0.0282726	0.0567351	59.6244	104.15	-0.696499929059	0.0284625	-0.557767281442	44.5256	-0.250812473082	-0.65026134287	0.0061098	0.0209659
hs	0.925	0.075	-0.05	0.024348	9.079487	10.814514	17.176923	13.128205	15	-1.735027	-5.920513	-4.185486	-8.097436	2.313691	7.327327	9.342304	17.006006	12.166667	13	-2.014976	-5.672673	-3.657696	-9.678679	2.824363	0.290449	0.18125	0.02125	0.24125	0.117241	0.0493802	0.0240136	73.2297	38.3333	0.720929197612	0.0253666	0.647282106253	34.8964	-0.465486747682	-0.36468434007	0.0253156	0.0187684
hs	0.825	0.175	0.8125	0.722982	7.614103	13.400593	22.591026	15.102564	24	-5.786491	-16.385897	-10.599407	-14.976923	1.701971	2.454545	8.623886	17.170455	9.8125	24	-6.169341	-21.545455	-15.376114	-14.715909	1.188614	0.244918	0.20125	0.020625	0.265	0.102484	0.0719292	0.0431053	109.285	36.6429	0.512036342506	0.0288239	1.09273946366	72.6421	1.25776781844	1.2847998718	0.0304859	0.031027
hs	0.975	0.025	-0.025	0.016807	2.266667	8.463533	15.476923	8.871795	22	-6.196866	-19.733333	-13.536467	-13.210256	0.408262	1.560054	5.203526	1.91363	1.736842	15	-3.643472	-13.439946	-9.796474	-0.353576	-3.466684	0.172295	0.2675	0.0175	0.3175	0.065421	NA	NA	NA	NA	NA	NA	NA	NA	0.255066018219	0.137342402406	0.0125099	0.0071041
hs	0	0	0	NA	1.473077	4.231766	0.116667	0.794872	12	-2.758689	-10.526923	-7.768234	1.35641	-3.436894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.060855	0.15	0.044375	0.2475	0.295833	NA	NA	NA	NA	NA	NA	NA	NA	-0.163029313596	-0.255088973356	0.0073081	0.0119927
hs	0.1	0.1	-0.175	0.049918	20.466667	23.509813	18.302564	19.384615	31	-3.043146	-10.533333	-7.490187	2.164103	-4.125197	9.333333	8.727273	12	10.666667	4	0.606061	5.333333	4.727273	-2.666667	1.939394	0.104851	0.03625	0.030625	0.04375	0.844828	0.0679205	0.00688153	111.083	26.0881	2.28949689264	0.06103897	1.44879839798	84.9949	0.167943385087	0.0382245592061	0.00084699	0.00020231
hs	0	0	0	NA	0.987179	3.526472	0.038462	0.512821	10	-2.539292	-9.012821	-6.473528	0.948718	-3.013651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.072585	0.405	0.014375	0.4675	0.035494	NA	NA	NA	NA	NA	NA	NA	NA	0.209478984615	-0.198064757117	0.0172453	0.0203096
hs	0	0	0	NA	2.748718	7.052944	2.071795	2.410256	19	-4.304226	-16.251282	-11.947056	0.676923	-4.642687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.036998	0.1025	0.04	0.1525	0.390244	NA	NA	NA	NA	NA	NA	NA	NA	-0.228376033097	-0.429869712996	0.0108341	0.0229759
hs	1	0	0.95	0.870813	1.998718	5.877453	5.642308	3.820513	12	-3.878735	-10.001282	-6.122547	-3.64359	-2.05694	1.998718	5.877453	5.642308	3.820513	12	-3.878735	-10.001282	-6.122547	-3.64359	-2.05694	0.188415	0.34625	0.015625	0.40375	0.045126	NA	NA	NA	NA	NA	NA	NA	NA	1.83012401795	1.53418220651	0.0550503	0.0509138
hs	0.975	0.025	0.975	0.962963	2.819231	7.993336	18.770513	10.794872	17	-5.174106	-14.180769	-9.006664	-15.951282	2.801535	2.008097	4.967003	7.307692	4.657895	10	-2.958905	-7.991903	-5.032997	-5.299595	-0.309108	0.384259	0.32875	0.02625	0.46625	0.079848	NA	NA	NA	NA	NA	NA	NA	NA	0.964738694574	0.761586767344	0.0328663	0.0282082
hs	0	0	0	NA	1.641026	4.701963	0.102564	0.871795	12	-3.060937	-10.358974	-7.298037	1.538462	-3.830168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.106993	0.1575	0.035	0.245	0.222222	NA	NA	NA	NA	NA	NA	NA	NA	0.200587148352	0.126473888579	0.0057767	0.0038516
hs	0.15	0.15	0.15	0.105263	14.202564	19.278046	19.951282	17.076923	33	-5.075482	-18.797436	-13.721954	-5.748718	-2.201123	6.733333	6.569343	8.866667	7.8	5	0.16399	1.733333	1.569343	-2.133333	1.230657	0.173806	0.0375	0.031875	0.045	0.85	0.07111	0.00998755	110.233	27.9848	1.96288865656	0.06112245	1.37093480179	82.2482	-0.985696590845	-0.832047058777	0.01338626	0.01011356
hs	0.925	0.075	0.9125	0.855584	5.975641	15.751574	41.973077	23.974359	21	-9.775933	-15.024359	-5.248426	-35.997436	8.222784	2.216216	6.228202	5.617117	3.916667	12	-4.011986	-9.783784	-5.771798	-3.400901	-2.311536	0.339871	0.11875	0.02875	0.16375	0.242105	0.0350694	0.038471	107.452	72	-0.0925757553417	0.0034016	0.400378117208	35.452	0.784076588446	0.863330991955	0.0150249	0.0157577
hs	0	0	0	NA	2.571795	8.228434	0.197436	1.384615	26	-5.65664	-23.428205	-17.771566	2.374359	-6.843819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.045668	0.12375	0.03375	0.18375	0.272727	NA	NA	NA	NA	NA	NA	NA	NA	-0.550969454546	0.0969465349708	0.0302701	0.0037489
hs	0.975	0.025	0.0375	0.008772	5.958974	12.695299	11.887179	8.923077	29	-6.736324	-23.041026	-16.304701	-5.928205	-3.772222	5.238866	9.697481	8.392713	6.815789	18	-4.458615	-12.761134	-8.302519	-3.153846	-2.881692	0.135118	0.045	0.039375	0.05625	0.875	NA	NA	NA	NA	NA	NA	NA	NA	-0.324214704106	-0.402900646634	0.0101952	0.0133023
hs	0	0	0	NA	2.562821	8.463533	0.155128	1.358974	28	-5.900712	-25.437179	-19.536467	2.407692	-7.104558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.039467	0.06625	0.04375	0.11125	0.660377	NA	NA	NA	NA	NA	NA	NA	NA	-0.0702601212237	-0.0814105944045	0.0026412	0.0030705
hs	0	0	-0.0875	0.04804	18.324359	23.039616	15.060256	16.692308	27	-4.715257	-8.675641	-3.960384	3.264103	-6.347309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.132182	0.0375	0.031875	0.045	0.85	NA	NA	NA	NA	NA	NA	NA	NA	-0.18565277791	-0.0900630845243	0.00112596	0.00050865
hs	0.9	0.1	0.9	0.857143	4.15	9.639023	17.747436	10.948718	19	-5.489023	-14.85	-9.360977	-13.597436	1.309695	0.860317	2.65266	0.053968	0.457143	9	-1.792342	-8.139683	-6.34734	0.806349	-2.195517	0.393642	0.32875	0.02625	0.43875	0.079848	NA	NA	144.369	104	NA	NA	0.32798162283	40.369	1.59811534151	0.617393408761	0.0403453	0.0240432
hs	0	0	0	NA	25.248718	21.158831	19.674359	22.461538	14	4.089887	11.248718	7.158831	5.574359	1.302707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.190871	0.05	0.04	0.065	0.8	NA	NA	NA	NA	NA	NA	NA	NA	-0.401099675083	-0.543585447516	0.00419877	0.00615038
hs	0	0	0	NA	1.991026	4.466864	0.214103	1.102564	11	-2.475839	-9.008974	-6.533136	1.776923	-3.3643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.03574	0.13	0.04	0.19	0.307692	NA	NA	NA	NA	NA	NA	NA	NA	-0.137066989188	-0.141838638319	0.0047828	0.0049226
hs	0.975	0.025	0.9125	0.800837	2.266667	5.642355	11.374359	6.820513	9	-3.375688	-6.733333	-3.357645	-9.107692	1.178158	1.732794	4.257431	5.793522	3.763158	7	-2.524637	-5.267206	-2.742569	-4.060729	-0.494273	0.24097	0.22625	0.045625	0.375	0.201657	NA	NA	NA	NA	NA	NA	NA	NA	1.4528936691	1.59174639612	0.0415182	0.0431615
hs	0	0	0	NA	2.821795	7.52314	0.30641	1.564103	18	-4.701345	-15.178205	-10.47686	2.515385	-5.959037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.021544	0.08375	0.033125	0.12875	0.395522	NA	NA	NA	NA	NA	NA	NA	NA	-0.0449032127849	-0.164905936214	0.0010644	0.0041845
hs	0	0	0	NA	2.851282	7.52314	0.225641	1.538462	18	-4.671858	-15.148718	-10.47686	2.625641	-5.984679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.046497	0.06875	0.038125	0.10375	0.554545	NA	NA	NA	NA	NA	NA	NA	NA	-0.0550516375108	0.045542162811	0.0011547	0.0008967
hs	1	0	1	1	0.05	0.235098	0.001282	0.025641	1	-0.185098	-0.95	-0.764902	0.048718	-0.209457	0.05	0.235098	0.001282	0.025641	1	-0.185098	-0.95	-0.764902	0.048718	-0.209457	NA	0.95125	0.000625	1	0.000657	NA	NA	NA	NA	NA	NA	NA	NA	2.76415941178	2.2995817905	0.3308257	0.3176658
hs	0.1	0.1	0.1	0.068966	10.112821	11.990004	9.271795	9.692308	15	-1.877184	-4.887179	-3.009996	0.841026	-2.297697	1	1.090909	0.333333	0.666667	2	-0.090909	-1	-0.909091	0.666667	-0.424242	0.149113	0.07375	0.03375	0.10375	0.457627	0.0647952	0.00958466	135	30.9167	1.91106762276	0.05521054	1.47397828745	104.0833	-0.437124410521	-0.689844440336	0.00382296	0.00702583
hs	0	0	0	NA	1.648718	4.937061	0.094872	0.871795	14	-3.288343	-12.351282	-9.062939	1.553846	-4.065266	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001812	0.2925	0.016875	0.37125	0.057692	NA	NA	NA	NA	NA	NA	NA	NA	0.157213423427	0.11962398341	0.0063152	0.0050036
hs	0.875	0.125	0.0875	0.012059	4.284615	11.049612	18.997436	11.641026	26	-6.764997	-21.715385	-14.950388	-14.712821	0.591414	2.084034	7.527542	7.857143	4.970588	23	-5.443509	-20.915966	-15.472458	-5.773109	-2.556954	0.17746	0.13	0.024375	0.17875	0.1875	NA	NA	82.1067	32.1	NA	NA	0.939163590788	50.0067	0.257629727385	0.105460671771	0.0060635	0.0028094
hs	0.975	0.025	0.975	0.962963	1.297436	5.877453	17.574359	9.435897	15	-4.580017	-13.702564	-9.122547	-16.276923	3.558444	0.304993	1.18262	0.010796	0.157895	4	-0.877626	-3.695007	-2.81738	0.294197	-1.024725	0.708583	0.7275	0.005	0.8125	0.006873	NA	NA	NA	NA	NA	NA	NA	NA	2.44405036872	2.55270328477	0.1830264	0.1854457
hs	0	0	0	NA	2.302564	6.582748	0.158974	1.230769	18	-4.280183	-15.697436	-11.417252	2.14359	-5.351978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02676	0.18	0.02	0.22	0.111111	NA	NA	NA	NA	NA	NA	NA	NA	0.181084200201	0.138944310039	0.0063224	0.0048569
hs	0	0	0	NA	1.630769	4.701963	0.112821	0.871795	13	-3.071193	-11.369231	-8.298037	1.517949	-3.830168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.055181	0.14375	0.038125	0.225	0.265217	NA	NA	NA	NA	NA	NA	NA	NA	0.238177461671	0.323400917445	0.0086613	0.0112025
hs	0	0	0	NA	3.594872	7.993336	10.148718	6.871795	17	-4.398465	-13.405128	-9.006664	-6.553846	-1.121541	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.130251	0.0725	0.0325	0.1025	0.448276	NA	NA	NA	NA	NA	NA	NA	NA	0.261559820239	0.27414557925	0.0085652	0.0090022
hs	0	0	0	NA	3.075641	5.877453	0.565385	1.820513	10	-2.801812	-6.924359	-4.122547	2.510256	-4.05694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.064761	0.14375	0.068125	0.2675	0.473913	NA	NA	NA	NA	NA	NA	NA	NA	-0.637515775988	-0.245238851842	0.0378144	0.0112013
hs	0.05	0.05	0.05	0.033898	21.498718	23.509813	16.398718	18.948718	24	-2.011095	-2.501282	-0.490187	5.1	-4.561095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.139901	0.04125	0.035625	0.0525	0.863636	NA	NA	200	27.5021	NA	NA	1.98405500115	172.4979	-0.425191406735	-0.290991302492	0.00443224	0.002769
hs	0	0	0	NA	4.478205	13.635691	3.470513	3.974359	41	-9.157486	-36.521795	-27.364309	1.007692	-9.661332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.065405	0.04	0.034375	0.05125	0.859375	NA	NA	NA	NA	NA	NA	NA	NA	-0.289109101994	-0.329871275753	0.0061329	0.0072117
hs	0.975	0.025	0.975	0.962963	1.939744	5.877453	4.060256	3	16	-3.93771	-14.060256	-10.122547	-2.120513	-2.877453	1.473684	3.547859	0.157895	0.815789	8	-2.074175	-6.526316	-4.452141	1.315789	-2.732069	0.334835	0.27875	0.02875	0.40375	0.103139	NA	NA	NA	NA	NA	NA	NA	NA	1.09905396065	0.591703397373	0.0292956	0.0196215
hs	0.925	0.075	0.925	0.891566	4.378205	10.814514	32.801282	18.589744	14	-6.436309	-9.621795	-3.185486	-28.423077	7.77523	1.471471	4.311832	3.861862	2.666667	10	-2.840361	-8.528529	-5.688168	-2.39039	-1.645166	0.280281	0.25	0.024375	0.345	0.0975	NA	NA	105.318	70.6667	NA	NA	0.399009887	34.6513	1.54061567849	1.40238306498	0.0417537	0.0400239
hs	0	0	0	NA	1.508974	4.466864	0.080769	0.794872	11	-2.95789	-9.491026	-6.533136	1.428205	-3.671993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.019304	0.2475	0.021875	0.31875	0.088384	NA	NA	NA	NA	NA	NA	NA	NA	0.092971603449	0.118481321033	0.0027863	0.0034814
hs	0.725	0.275	0.725	0.637363	11.971795	12.695299	12.438462	12.205128	23	-0.723504	-11.028205	-10.304701	-0.466667	-0.490171	1.729064	3.310271	2.699507	2.214286	9	-1.581207	-7.270936	-5.689729	-0.970443	-1.095985	0.300238	0.21	0.029375	0.31625	0.139881	0.0885156	0.0143474	118.451	34.4	1.81961006655	0.0741682	1.23644280857	84.051	0.603572415236	0.867877351465	0.0147154	0.01884
hs	0	0	0	NA	2.447436	5.877453	0.167949	1.307692	10	-3.430017	-7.552564	-4.122547	2.279487	-4.569761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.071246	0.12	0.044375	0.18875	0.369792	NA	NA	NA	NA	NA	NA	NA	NA	0.102068552038	0.104761990433	0.0044049	0.0044356
hs	0.125	0.125	0.125	0.086957	13.089744	11.754906	10.5	11.794872	12	1.334837	1.089744	-0.245094	2.589744	0.039965	0.4	0.48	0.1	0.25	1	-0.08	-0.6	-0.52	0.3	-0.23	0.158202	0.055	0.045	0.075	0.818182	NA	NA	171	21.4647	NA	NA	2.07525383116	149.5353	-0.823991531889	-0.941884905506	0.00983432	0.01258512
hs	0	0	0	NA	1.237179	4.701963	0.044872	0.641026	15	-3.464783	-13.762821	-10.298037	1.192308	-4.060937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000985	0.37125	0.01125	0.43125	0.030303	NA	NA	NA	NA	NA	NA	NA	NA	-0.0888327901244	0.171781570419	0.0048617	0.0081861
hs	0.625	0.375	0.6125	0.491817	9.007692	11.754906	16.223077	12.615385	17	-2.747214	-7.992308	-5.245094	-7.215385	0.860478	2.093333	4.502169	4.24	3.166667	11	-2.408835	-8.906667	-6.497831	-2.146667	-1.335502	0.211825	0.1	0.0375	0.15	0.375	0.0723874	0.0179328	94.155	31.1571	1.39540081282	0.0544546	1.1059002118	62.9979	0.612039776723	0.425931637778	0.0095363	0.0074141
hs	1	0	0.9875	0.963878	0.45	2.115883	0.011538	0.230769	9	-1.665883	-8.55	-6.884117	0.438462	-1.885114	0.45	2.115883	0.011538	0.230769	9	-1.665883	-8.55	-6.884117	0.438462	-1.885114	0.125575	0.685	0.004375	0.72625	0.006387	NA	NA	NA	NA	NA	NA	NA	NA	1.92199722522	1.64505485031	0.0897104	0.0816682
hs	0.975	0.025	0.9625	0.926875	0.4	1.880785	1.958974	1.179487	7	-1.480785	-6.6	-5.119215	-1.558974	-0.701298	0.205128	0.946096	0.005398	0.105263	4	-0.740968	-3.794872	-3.053904	0.19973	-0.840833	0.286184	0.76875	0.003125	0.8125	0.004065	NA	NA	NA	NA	NA	NA	NA	NA	1.98307803308	1.86597348047	0.1467668	0.1438564
hs	0.8	0.2	-0.175	0.089091	7.179487	11.28471	13.230769	10.205128	5	-4.105223	2.179487	6.28471	-6.051282	-1.079582	4.193548	5.959409	7.935484	6.064516	5	-1.76586	-0.806452	0.959409	-3.741935	0.105107	0.207883	0.12375	0.03375	0.16875	0.272727	NA	NA	74.7107	33.5	NA	NA	0.802077882675	41.2107	-0.320906658076	-0.489991712723	0.0097804	0.0158959
hs	0	0	0	NA	9.369231	12.930397	26.733333	18.051282	15	-3.561166	-5.630769	-2.069603	-17.364103	5.120885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.376709	0.11375	0.038125	0.1825	0.335165	NA	NA	NA	NA	NA	NA	NA	NA	0.0805707042794	0.201330827607	0.00197	0.0045227
hs	0	0	0	NA	2.080769	6.112551	0.124359	1.102564	16	-4.031782	-13.919231	-9.887449	1.95641	-5.009987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.121382	0.265	0.015	0.315	0.056604	NA	NA	NA	NA	NA	NA	NA	NA	0.319455595985	-0.0180354130298	0.0104113	0.0007131
hs	0	0	0	NA	12.671795	19.748243	5.482051	9.076923	28	-7.076448	-15.328205	-8.251757	7.189744	-10.67132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.052015	0.04375	0.03375	0.05375	0.771429	NA	NA	NA	NA	NA	NA	NA	NA	-1.04249811262	-1.38254191437	0.01551119	0.02772691
hs	0	0	0	NA	3.394872	7.52314	8.297436	5.846154	14	-4.128268	-10.605128	-6.47686	-4.902564	-1.676986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.178793	0.2425	0.016875	0.29	0.069588	NA	NA	NA	NA	NA	NA	NA	NA	-0.270092086862	-0.59690612417	0.0121976	0.0334031
hs	1	0	1	1	0.492308	1.880785	0.020513	0.25641	7	-1.388477	-6.507692	-5.119215	0.471795	-1.624375	0.492308	1.880785	0.020513	0.25641	7	-1.388477	-6.507692	-5.119215	0.471795	-1.624375	0.001064	0.64875	0.00875	0.76875	0.013487	NA	NA	NA	NA	NA	NA	NA	NA	2.13596673576	2.28187282548	0.1099374	0.1119367
hs	0.975	0.025	0.95	0.893486	2.253846	7.758238	13.233333	7.74359	20	-5.504392	-17.746154	-12.241762	-10.979487	-0.014648	1.665317	6.149622	5.703104	3.684211	20	-4.484305	-18.334683	-13.850378	-4.037787	-2.465412	0.135412	0.18	0.02	0.24	0.111111	NA	NA	NA	NA	NA	NA	NA	NA	1.27286849207	1.14414290593	0.0498453	0.0454977
hs	0	0	0	NA	2.338462	7.993336	7.917949	5.128205	23	-5.654875	-20.661538	-15.006664	-5.579487	-2.865131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.213299	0.18375	0.02375	0.24375	0.129252	NA	NA	NA	NA	NA	NA	NA	NA	0.460245645532	0.409158879162	0.016196	0.0147269
hs	0.975	0.025	0.9625	0.926875	0.642308	2.586079	1.973077	1.307692	9	-1.943772	-8.357692	-6.413921	-1.330769	-1.278387	0.556005	2.128715	0.022942	0.289474	8	-1.57271	-7.443995	-5.871285	0.533063	-1.839242	0.000942	0.57	0.0075	0.645	0.013158	NA	NA	NA	NA	NA	NA	NA	NA	1.60562770969	1.10879091452	0.0712043	0.0598453
hs	0	0	0	NA	2.3	5.877453	0.161538	1.230769	13	-3.577453	-10.7	-7.122547	2.138462	-4.646684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.053595	0.095	0.0325	0.145	0.342105	NA	NA	NA	NA	NA	NA	NA	NA	0.192547628994	0.126906075251	0.0086292	0.0058932
hs	0.925	0.075	0.925	0.891566	3.14359	6.817846	19.728205	11.435897	9	-3.674256	-5.85641	-2.182154	-16.584615	4.618052	0.483483	1.91637	3.794294	2.138889	6	-1.432887	-5.516517	-4.08363	-3.310811	0.222519	0.731458	0.7275	0.005	0.8125	0.006873	0.184545	0.046562	177.125	76.6667	1.37710857835	0.137983	0.837388242973	100.4583	2.0164150742	2.00687024372	0.1146043	0.1144355
hs	0	0	0	NA	4.657692	7.993336	10.778205	7.717949	11	-3.335644	-6.342308	-3.006664	-6.120513	-0.275388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.276272	0.08	0.04	0.13	0.5	NA	NA	NA	NA	NA	NA	NA	NA	0.191494738752	0.208129213512	0.0069262	0.0074581
hs	0	0	0	NA	18.821795	20.218439	17.332051	18.076923	24	-1.396644	-5.178205	-3.781561	1.489744	-2.141516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.160547	0.0425	0.036875	0.05375	0.867647	NA	NA	NA	NA	NA	NA	NA	NA	-0.672040832492	-0.867353523874	0.00869626	0.01243202
hs	0	0	0	NA	2.330769	6.582748	0.130769	1.230769	14	-4.251978	-11.669231	-7.417252	2.2	-5.351978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.038962	0.12125	0.03125	0.16625	0.257732	NA	NA	NA	NA	NA	NA	NA	NA	-0.24334741937	-0.156383981228	0.0058865	0.003619
hs	0	0	0	NA	2.075641	5.407257	0.232051	1.153846	18	-3.331616	-15.924359	-12.592743	1.84359	-4.253411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.048457	0.17	0.0475	0.275	0.279412	NA	NA	NA	NA	NA	NA	NA	NA	0.0322013898397	0.27479389816	0.0012901	0.0097486
hs	1	0	0.9875	0.963878	2.066667	6.817846	11.164103	6.615385	16	-4.751179	-13.933333	-9.182154	-9.097436	-0.202461	2.066667	6.817846	11.164103	6.615385	16	-4.751179	-13.933333	-9.182154	-9.097436	-0.202461	0.143892	0.2675	0.0175	0.3175	0.065421	NA	NA	NA	NA	NA	NA	NA	NA	1.39697706906	1.40701058681	0.0347363	0.0349257
hs	0.025	0.025	0.0125	0.008475	15.162821	20.453537	13.196154	14.179487	30	-5.290717	-14.837179	-9.546463	1.966667	-6.27405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.133199	0.045	0.039375	0.05625	0.875	NA	NA	NA	NA	NA	NA	NA	NA	-0.628693747387	-0.830636850048	0.0078851	0.01205739
hs	0	0	0	NA	5.487179	9.168827	3.538462	4.512821	13	-3.681647	-7.512821	-3.831173	1.948718	-4.656006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.088221	0.0875	0.036875	0.12125	0.421429	NA	NA	NA	NA	NA	NA	NA	NA	-0.478263537816	-0.292242260078	0.0207329	0.0113567
hs	0.875	0.125	0.85	0.752849	5.921795	12.460201	22.334615	14.128205	21	-6.538406	-15.078205	-8.539799	-16.412821	1.668004	2.635294	8.984486	17.6	10.117647	22	-6.349192	-19.364706	-13.015514	-14.964706	1.133161	0.302455	0.16625	0.025625	0.2225	0.154135	0.0654283	0.0335144	117.666	69.75	0.668979689361	0.0319139	0.522932681825	47.916	1.33894448441	1.59682669853	0.0316813	0.03423958
