sclass	DAF_1	MAF_1	DDAF_1	FST_1	ThetaPi_1	ThetaS_1	ThetaH_1	ThetaL_1	ThetaXi_1	TajD_1	FuLiF_1	FuLiD_1	FayWuH_1	ZengE_1	Theta1Pi_1	Theta1S_1	Theta1H_1	Theta1L_1	Theta1Xi_1	TajD1_1	FuLiF1_1	FuLiD1_1	FayWuH1_1	ZengE1_1	ZA_1	H1_1	H2_1	H12_1	H2.H1_1	iHH1_1	iHH0_1	SL1_1	SL0_1	iHS_1	DiHH_1	nSL_1	DnSL_1	XPEHH_12	XPEHH_13	DXPEHH_12	DXPEHH_13
ss	0.95	0.05	0.9375	0.890788	12.39231	16.22177	12.83846	12.61538	25	-3.829463	-12.60769	-8.778229	-0.446154	-3.606386	12.09957	15.70835	11.35989	11.72973	25	-3.60878	-12.90043	-9.291647	0.739687	-3.978623	0.110826	0.0425	0.0325	0.0575	0.764706	0.0101919	0.00198789	23.2546	7	1.63452	0.00820401	1.200593	16.2546	-0.6572682	-0.7475955	0.00832669	0.0101012
ss	0.9	0.1	0.8625	0.757835	16.41154	20.68864	15.84487	16.12821	21	-4.277097	-4.588462	-0.311365	0.566667	-4.56043	16.12064	18.80977	14.50794	15.31429	16	-2.689134	0.120635	2.809769	1.612698	-3.495483	0.181981	0.035	0.029375	0.0425	0.839286	0.0112609	0.00660747	30.1619	15.3333	0.5331357	0.00465343	0.6765526	14.8286	-0.1337161	-0.4366478	0.00120336	0.00506077
ss	0.875	0.125	0.85	0.752849	22.08461	19.04295	31.76154	26.92308	25	3.041667	-2.915385	-5.957052	-9.676923	7.880129	21.03865	14.08379	21.72605	21.38235	8	6.954867	13.03866	6.083789	-0.687395	7.298564	0.279883	0.10875	0.04625	0.17125	0.425287	0.0148256	0.00480128	39.0664	16	1.127473	0.01002432	0.892674	23.0664	-0.5586272	-0.5523163	0.00660863	0.0057884
ss	0.925	0.075	0.5125	0.250857	13.17692	15.98667	10.72051	11.94872	27	-2.80975	-13.82308	-11.01333	2.45641	-4.037955	12.57357	13.89368	7.148649	9.861111	19	-1.320109	-6.426426	-5.106318	5.424925	-4.032571	0.100966	0.04125	0.035625	0.0525	0.863636	0.0101099	0.0041932	32.2875	13.6667	0.880051	0.0059167	0.8597179	18.6208	0.06220484	-0.07540762	0.0004683	0.00062506
ss	0.475	0.475	0.1125	0.022569	17.14615	16.45687	9.725641	13.4359	20	0.689285	-2.853846	-3.543131	7.420513	-3.020971	14.24561	11.15845	14.30994	14.27778	11	3.087161	3.245614	0.158453	-0.064327	3.119325	0.137668	0.07375	0.03375	0.11375	0.457627	0.0186296	0.0074149	63.0497	28.7595	0.9212602	0.0112147	0.7849552	34.2902	-0.6235241	-0.4277194	0.00475041	0.00261164
ss	1	0	0	NA	17.72692	16.92706	21.60641	19.66667	13	0.799858	4.726923	3.927065	-3.879487	2.739602	17.72692	16.92706	21.60641	19.66667	13	0.799858	4.726923	3.927065	-3.879487	2.739602	0.231882	0.065	0.0425	0.095	0.653846	NA	NA	NA	NA	NA	NA	NA	NA	-0.5905811	-0.4943577	0.00802068	0.00611333
ss	0	0	-0.025	0.033898	9.571795	13.40059	8.992308	9.282051	28	-3.828798	-18.4282	-14.59941	0.579487	-4.118542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.057041	0.04875	0.02625	0.06375	0.538462	NA	NA	NA	NA	NA	NA	NA	NA	-0.4975605	-0.6069961	0.0087937	0.0111115
ss	1	0	0	NA	23.82308	22.33432	18.2282	21.02564	20	1.488755	3.823077	2.334322	5.594872	-1.308681	23.82308	22.33432	18.2282	21.02564	20	1.488755	3.823077	2.334322	5.594872	-1.308681	0.199072	0.0425	0.036875	0.05375	0.867647	NA	NA	NA	NA	NA	NA	NA	NA	-0.723198	-0.429918	0.00927987	0.0045198
ss	0.05	0.05	0.05	0.033898	19.0282	20.68864	23.2282	21.12821	23	-1.66043	-3.971795	-2.311365	-4.2	0.43957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.126776	0.04375	0.03375	0.05875	0.771429	0.0387394	0.00590443	110	17.8464	1.881154	0.03283497	1.818679	92.1536	-0.6501086	-0.9230861	0.00426239	0.00720195
ss	0.9	0.1	0.875	0.78819	11.76282	14.34099	9.108974	10.4359	16	-2.578165	-4.237179	-1.659014	2.653846	-3.905088	11.62381	13.98675	7.633333	9.628571	16	-2.362942	-4.37619	-2.013249	3.990476	-4.35818	0.0521	0.04375	0.038125	0.055	0.871429	0.00648878	0.0399327	23.7183	74.4167	-1.817121	0.03344392	-1.143433	50.6984	-0.3952214	-0.4663789	0.0026214	0.00318055
ss	0.125	0.125	0.125	0.086957	8.121795	13.16549	12.03205	10.07692	22	-5.0437	-13.8782	-8.834505	-3.910256	-3.088572	0.8	0.96	0.2	0.5	2	-0.16	-1.2	-1.04	0.6	-0.46	0.128103	0.0525	0.036875	0.0775	0.702381	NA	NA	120.8	26.8807	NA	NA	1.502728	93.9193	-1.052268	-1.073292	0.01380756	0.01446453
ss	0.95	0.05	0.95	0.926829	15.97692	14.34099	14.99744	15.48718	12	1.635937	3.976923	2.340986	0.979487	1.146194	15.89474	13.5663	12.97013	14.43243	9	2.328432	6.894737	4.566305	2.924609	0.866127	0.200567	0.05	0.034375	0.06875	0.6875	0.0154242	0.0135792	24.5832	23	0.1273985	0.001845	0.06656907	1.5832	-0.3695571	-0.6942072	0.0048232	0.0127085
ss	0.975	0.025	0.35	0.161653	13.05256	15.04628	20.74231	16.89744	14	-1.993716	-0.947436	1.04628	-7.689744	1.851156	13.00135	14.66448	18.63023	15.81579	13	-1.663134	0.00135	1.664484	-5.62888	1.151306	0.169146	0.04375	0.038125	0.055	0.871429	NA	NA	NA	NA	NA	NA	NA	NA	-0.2656061	-0.6795712	0.0044092	0.0144863
ss	1	0	0	NA	16.05128	16.45687	14.30769	15.17949	15	-0.405587	1.051282	1.456869	1.74359	-1.277382	16.05128	16.45687	14.30769	15.17949	15	-0.405587	1.051282	1.456869	1.74359	-1.277382	0.08582	0.035	0.029375	0.0425	0.839286	NA	NA	NA	NA	NA	NA	NA	NA	-0.3289571	-0.2449881	0.0054873	0.0038992
ss	0.3	0.3	0.225	0.091503	15.9	17.86746	15.58718	15.74359	28	-1.967458	-12.1	-10.13254	0.312821	-2.123868	2.590909	3.973671	8.136364	5.363636	6	-1.382762	-3.409091	-2.026329	-5.545455	1.389965	0.126075	0.065	0.034375	0.09125	0.528846	0.0741634	0.00540744	123.356	25.7897	2.618495	0.06875596	1.565099	97.5663	-0.7542781	-0.883673	0.00624791	0.00907302
ss	1	0	0	NA	9.608974	11.99	10.85256	10.23077	17	-2.38103	-7.391026	-5.009996	-1.24359	-1.759235	9.608974	11.99	10.85256	10.23077	17	-2.38103	-7.391026	-5.009996	-1.24359	-1.759235	0.125955	0.05125	0.035625	0.07	0.695122	NA	NA	NA	NA	NA	NA	NA	NA	-0.8897161	-0.7924952	0.0168383	0.0142359
ss	0.975	0.025	-0.025	0.016807	23.3359	22.56942	17.48462	20.41026	17	0.766477	6.335897	5.56942	5.851282	-2.159164	23.32254	21.7602	15.62483	19.47368	16	1.562336	7.322537	5.760202	7.697706	-2.286517	0.125381	0.0525	0.036875	0.07125	0.702381	NA	NA	NA	NA	NA	NA	NA	NA	-0.1203325	-0.1165232	0.00053471	0.00046668
ss	0.975	0.025	0.325	0.128079	18.85513	20.68864	21.70897	20.28205	20	-1.833507	-1.144872	0.688635	-2.853846	-0.406584	18.51282	19.86801	20.11876	19.31579	17	-1.35519	1.512821	2.86801	-1.605938	-0.552221	0.111885	0.0575	0.035	0.0875	0.608696	NA	NA	NA	NA	NA	NA	NA	NA	0.1645616	0.1603432	0.00144389	0.0013722
ss	1	0	0	NA	12.14231	14.57608	6.575641	9.358974	16	-2.433776	-3.857692	-1.423916	5.566667	-5.217109	12.14231	14.57608	6.575641	9.358974	16	-2.433776	-3.857692	-1.423916	5.566667	-5.217109	0.100005	0.045	0.035	0.06	0.777778	NA	NA	NA	NA	NA	NA	NA	NA	-0.4491128	-0.596531	0.006077	0.0090576
ss	1	0	0	NA	10.20769	14.34099	10.71538	10.46154	22	-4.133293	-11.79231	-7.659014	-0.507692	-3.879447	10.20769	14.34099	10.71538	10.46154	22	-4.133293	-11.79231	-7.659014	-0.507692	-3.879447	0.112942	0.04125	0.03125	0.05125	0.757576	NA	NA	NA	NA	NA	NA	NA	NA	-0.7530827	-0.5455764	0.01109274	0.00716376
ss	1	0	0	NA	18.02051	17.63236	19.82564	18.92308	24	0.388153	-5.979487	-6.367641	-1.805128	1.290717	18.02051	17.63236	19.82564	18.92308	24	0.388153	-5.979487	-6.367641	-1.805128	1.290717	0.158048	0.055	0.0325	0.085	0.590909	NA	NA	NA	NA	NA	NA	NA	NA	-0.0534867	-0.1122995	0.0007509	0.00158
ss	0.075	0.075	0.075	0.051282	22.94744	24.9204	14.12949	18.53846	32	-1.972966	-9.052564	-7.079599	8.817949	-6.38194	24	24	30	27	18	0	6	6	-6	3	0.09385	0.03625	0.030625	0.04375	0.844828	0.0485048	0.00707044	41.8333	26.7275	1.92574	0.04143436	0.4479997	15.1058	-0.5519282	-0.528176	0.00406863	0.00379022
ss	1	0	0.95	0.870813	15.53333	17.39726	11.64615	13.58974	27	-1.863928	-11.46667	-9.602739	3.887179	-3.807518	15.53333	17.39726	11.64615	13.58974	27	-1.863928	-11.46667	-9.602739	3.887179	-3.807518	0.170168	0.0475	0.031875	0.06625	0.671053	NA	NA	NA	NA	NA	NA	NA	NA	0.0172298	-0.1894134	0.0002115	0.0026347
ss	0.1	0.1	-0.3	0.097222	20.41154	22.56942	14.6141	17.51282	27	-2.157882	-6.588462	-4.43058	5.797436	-5.0566	9.666667	8.727273	11.66667	10.66667	3	0.939394	6.666667	5.727273	-2	1.939394	0.160595	0.0375	0.031875	0.04875	0.85	0.0856943	0.00812991	102.083	27.1571	2.355236	0.07756439	1.324148	74.9259	0.002977255	0.1804648	1.952e-05	0.00106937
ss	1	0	0	NA	11.27949	11.28471	6.976923	9.128205	14	-0.005223	-2.720513	-2.71529	4.302564	-2.156505	11.27949	11.28471	6.976923	9.128205	14	-0.005223	-2.720513	-2.71529	4.302564	-2.156505	0.155779	0.05	0.04	0.065	0.8	NA	NA	NA	NA	NA	NA	NA	NA	-0.4245615	-0.3466137	0.0089809	0.0069667
ss	0	0	0	NA	11.8359	15.28138	8.369231	10.10256	20	-3.445481	-8.164103	-4.718622	3.466667	-5.178814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.131389	0.04125	0.03125	0.05125	0.757576	NA	NA	NA	NA	NA	NA	NA	NA	-0.7227261	-1.219056	0.00858076	0.02144097
ss	0.875	0.125	0.875	0.823529	11.2218	9.874121	6.162821	8.692308	8	1.347674	3.221795	1.874121	5.058974	-1.181814	10.95126	8.741662	4.754622	7.852941	4	2.209598	6.951261	4.741662	6.196639	-0.888721	0.190281	0.13375	0.083125	0.2125	0.621495	NA	NA	42.6412	64.5	NA	NA	-0.4138443	21.8588	-0.4550793	-0.1461116	0.0109144	0.002638
ss	1	0	0	NA	22.85	21.39393	19.86795	21.35897	30	1.45607	-7.15	-8.60607	2.982051	-0.034955	22.85	21.39393	19.86795	21.35897	30	1.45607	-7.15	-8.60607	2.982051	-0.034955	0.161732	0.05125	0.035625	0.07	0.695122	NA	NA	NA	NA	NA	NA	NA	NA	-0.1134704	-0.2407496	0.00109285	0.00255575
ss	0.775	0.225	0.7625	0.661222	7.489744	11.04961	14.25385	10.8718	15	-3.559868	-7.510256	-3.950388	-6.764103	-0.177817	4.701075	7.259097	7.898925	6.3	13	-2.558022	-8.298925	-5.740903	-3.197849	-0.959097	0.097457	0.0625	0.046875	0.0875	0.75	0.026375	0.0119038	39.7204	20.3472	0.7955589	0.0144712	0.6689216	19.3732	0.001481109	0.03761298	2.09e-05	0.0005206
ss	0.975	0.025	0.975	0.962963	16.83846	14.10589	17.52051	17.17949	13	2.732574	3.838462	1.105888	-0.682051	3.0736	16.70985	12.77229	15.60594	16.15789	8	3.937559	8.709852	4.772292	1.103914	3.385603	0.31597	0.1175	0.066875	0.185	0.569149	NA	NA	NA	NA	NA	NA	NA	NA	0.06983551	0.08872596	0.0008792	0.001098
ss	1	0	0	NA	14.48205	15.98667	6.235897	10.35897	17	-1.504621	-2.517949	-1.013327	8.246154	-5.627698	14.48205	15.98667	6.235897	10.35897	17	-1.504621	-2.517949	-1.013327	8.246154	-5.627698	0.177924	0.04875	0.03875	0.06375	0.794872	NA	NA	NA	NA	NA	NA	NA	NA	-0.1356136	0.1681537	0.00103268	0.0010501
ss	0	0	0	NA	21.63333	26.56609	14.36667	18	30	-4.932755	-8.366667	-3.433912	7.266667	-8.566088	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.125664	0.06	0.0375	0.0825	0.625	NA	NA	NA	NA	NA	NA	NA	NA	-0.6768599	-0.7251182	0.00876143	0.00980052
ss	0.975	0.025	-0.025	0.016807	10.0359	11.75491	15.50256	12.76923	16	-1.719009	-5.964103	-4.245094	-5.466667	1.014324	9.684211	9.934005	5.684211	7.684211	13	-0.249795	-3.315789	-3.065995	4	-2.249795	0.217359	0.06375	0.04125	0.10125	0.647059	NA	NA	NA	NA	NA	NA	NA	NA	-0.1526777	-0.1609733	0.0018411	0.00194
ss	1	0	0	NA	13.28462	13.40059	8.253846	10.76923	14	-0.115978	-0.715385	-0.599407	5.030769	-2.631362	13.28462	13.40059	8.253846	10.76923	14	-0.115978	-0.715385	-0.599407	5.030769	-2.631362	0.136099	0.05625	0.04625	0.07125	0.822222	NA	NA	NA	NA	NA	NA	NA	NA	-0.1598845	0.02274429	0.0017651	0.00022453
ss	1	0	0.9875	0.963878	17.31154	18.33765	9.611538	13.46154	25	-1.026115	-7.688462	-6.662346	7.7	-4.876115	17.31154	18.33765	9.611538	13.46154	25	-1.026115	-7.688462	-6.662346	7.7	-4.876115	0.169504	0.05125	0.04125	0.06625	0.804878	NA	NA	NA	NA	NA	NA	NA	NA	-0.1396413	-0.4938949	0.00088357	0.00449906
ss	1	0	0	NA	26.1359	21.62903	16.7359	21.4359	22	4.50687	4.135897	-0.370972	9.4	-0.19313	26.1359	21.62903	16.7359	21.4359	22	4.50687	4.135897	-0.370972	9.4	-0.19313	0.237509	0.05875	0.043125	0.08375	0.734043	NA	NA	NA	NA	NA	NA	NA	NA	-0.1507734	-0.03096595	0.0017748	0.0003345
ss	0.05	0.05	0.05	0.033898	18.90385	23.98001	6.685897	12.79487	39	-5.076163	-20.09615	-15.01999	12.21795	-11.18514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.084624	0.0375	0.031875	0.04875	0.85	0.00270946	0.00664792	9	24.7255	-0.8975547	0.00393846	-1.010611	15.7255	-0.7893763	-0.8064646	0.00798649	0.00826375
ss	1	0	0	NA	7.920513	9.639023	3.874359	5.897436	13	-1.71851	-5.079487	-3.360977	4.046154	-3.741587	7.920513	9.639023	3.874359	5.897436	13	-1.71851	-5.079487	-3.360977	4.046154	-3.741587	0.097501	0.04375	0.038125	0.055	0.871429	NA	NA	NA	NA	NA	NA	NA	NA	-0.0194547	0.2652094	0.0004334	0.0050509
ss	0.875	0.125	0.875	0.823529	13.89231	14.34099	10.82564	12.35897	15	-0.448678	-1.107692	-0.659014	3.066667	-1.982011	13.04874	12.1412	9.421849	11.23529	9	0.907542	4.048739	3.141197	3.626891	-0.905903	0.08912	0.05375	0.04375	0.06875	0.813953	0.0121499	0.00812562	33.2807	19.7	0.4022989	0.00402428	0.524359	13.5807	-0.3810369	-0.4793884	0.003569	0.00464074
ss	0.85	0.15	-0.1375	0.078382	9.297436	14.34099	7.933333	8.615385	23	-5.04355	-13.70256	-8.659014	1.364103	-5.725601	8.297683	12.96224	7.399287	7.848485	22	-4.664561	-13.70232	-9.037756	0.898396	-5.113759	0.056695	0.05	0.034375	0.06875	0.6875	0.0165336	0.0334676	44.1845	53.2333	-0.7051831	0.016934	-0.1863101	9.0488	-0.2670507	-0.4453031	0.0033575	0.0061665
ss	0.725	0.275	0.225	0.052856	10.43846	11.99	8.125641	9.282051	20	-1.551543	-9.561538	-8.009996	2.312821	-2.707953	9.142857	10.18545	8.571429	8.857143	17	-1.042592	-7.857143	-6.814551	0.571429	-1.328306	0.154048	0.04875	0.033125	0.0675	0.679487	0.0145219	0.0241715	46.9618	68.4727	-0.5095164	0.0096496	-0.3771006	21.5109	-0.2018787	-0.2628487	0.00198456	0.0026726
ss	1	0	0	NA	11.08077	17.86746	16.04744	13.5641	26	-6.786688	-14.91923	-8.132542	-4.966667	-4.303355	11.08077	17.86746	16.04744	13.5641	26	-6.786688	-14.91923	-8.132542	-4.966667	-4.303355	0.249401	0.04875	0.03875	0.06375	0.794872	NA	NA	NA	NA	NA	NA	NA	NA	-0.009429743	-0.2618368	0.0001452	0.0047943
ss	1	0	0	NA	16.91539	18.80785	7.597436	12.25641	22	-1.892466	-5.084615	-3.19215	9.317949	-6.55144	16.91539	18.80785	7.597436	12.25641	22	-1.892466	-5.084615	-3.19215	9.317949	-6.55144	0.111364	0.03375	0.028125	0.04125	0.833333	NA	NA	NA	NA	NA	NA	NA	NA	-0.1752933	-0.3498139	0.002427	0.0054305
ss	0.85	0.15	0.2125	0.089412	7.687179	9.168827	5.235897	6.461538	10	-1.481647	-2.312821	-0.831173	2.451282	-2.707288	7.885918	8.804543	3.99287	5.939394	10	-0.918625	-2.114082	-1.195457	3.893048	-2.865149	0.13548	0.04625	0.040625	0.0575	0.878378	NA	NA	22.8111	90.5	NA	NA	-1.378103	67.6889	-0.06551273	-0.1308478	0.0007754	0.0016255
ss	1	0	0	NA	12.18846	15.04628	6.939744	9.564103	27	-2.857819	-14.81154	-11.95372	5.248718	-5.482178	12.18846	15.04628	6.939744	9.564103	27	-2.857819	-14.81154	-11.95372	5.248718	-5.482178	0.065536	0.03875	0.033125	0.04625	0.854839	NA	NA	NA	NA	NA	NA	NA	NA	-0.4917052	-0.1818182	0.00492723	0.00147673
ss	0.25	0.25	0.25	0.181818	11.58974	13.40059	13.02564	12.30769	18	-1.81085	-6.410256	-4.599407	-1.435897	-1.092901	3.555556	3.534858	4.888889	4.222222	0	0.020698	3.555556	3.534858	-1.333333	0.687365	0.093299	0.06	0.0375	0.09	0.625	0.0713583	0.0111229	108.111	31.708	1.858708	0.0602354	1.226589	76.403	-0.2927673	-0.2118237	0.00231204	0.00154754
ss	0.025	0.025	0.025	0.016807	10.23205	15.28138	16.58846	13.41026	24	-5.049327	-13.76795	-8.718622	-6.35641	-1.871122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.188897	0.05	0.04	0.065	0.8	NA	NA	NA	NA	NA	NA	NA	NA	-0.3059329	0.1120755	0.006354	0.0017914
ss	1	0	0.875	0.706857	11.97436	10.81451	7.205128	9.589744	12	1.159845	-0.025641	-1.185486	4.769231	-1.22477	11.97436	10.81451	7.205128	9.589744	12	1.159845	-0.025641	-1.185486	4.769231	-1.22477	0.158732	0.04625	0.030625	0.065	0.662162	NA	NA	NA	NA	NA	NA	NA	NA	0.4296226	0.06542429	0.0060673	0.0011726
ss	0.325	0.325	0.2875	0.167067	7.146154	11.04961	4.95641	6.051282	18	-3.903458	-10.85385	-6.950388	2.189744	-4.99833	2.230769	3.866963	5.102564	3.666667	8	-1.636193	-5.769231	-4.133037	-2.871795	-0.200296	0.04021	0.07875	0.028125	0.1125	0.357143	0.0687035	0.017862	107.558	38.8476	1.347125	0.0508415	1.018384	68.7104	-0.2876976	-0.07777693	0.0037547	0.0008555
ss	0.775	0.225	0.7625	0.661222	11.4359	12.9304	19.53846	15.48718	12	-1.4945	-0.564103	0.930397	-8.102564	2.556783	6.154839	7.259097	10.77849	8.466667	5	-1.104259	1.154839	2.259097	-4.623656	1.207569	0.226469	0.0725	0.041875	0.11625	0.577586	0.0384793	0.0356869	49.7409	53.5	0.07533676	0.0027924	-0.07285412	3.7591	-0.2011449	-0.2736735	0.0043431	0.0062625
ss	0.975	0.025	-0.025	0.016807	9.237179	12.6953	12.55769	10.89744	17	-3.458119	-7.762821	-4.304701	-3.320513	-1.797863	9.082321	11.35315	10.70715	9.894737	12	-2.270827	-2.917679	-0.646851	-1.624831	-1.458412	0.159669	0.05375	0.04375	0.07375	0.813953	NA	NA	NA	NA	NA	NA	NA	NA	-0.3641046	-0.5463723	0.0057014	0.0092627
ss	1	0	0	NA	13.45897	17.16216	9.310256	11.38462	17	-3.703189	-3.541026	0.162163	4.148718	-5.777548	13.45897	17.16216	9.310256	11.38462	17	-3.703189	-3.541026	0.162163	4.148718	-5.777548	0.103186	0.03875	0.033125	0.04625	0.854839	NA	NA	NA	NA	NA	NA	NA	NA	-0.2620139	0.02215716	0.0033156	0.0002336
ss	1	0	0	NA	12.44103	14.81118	8.789744	10.61538	23	-2.370156	-10.55897	-8.188818	3.651282	-4.195797	12.44103	14.81118	8.789744	10.61538	23	-2.370156	-10.55897	-8.188818	3.651282	-4.195797	0.113348	0.06125	0.030625	0.0875	0.5	NA	NA	NA	NA	NA	NA	NA	NA	-0.7111319	-0.2701151	0.0127771	0.0036989
ss	0.175	0.175	0.175	0.123894	18.12564	17.16216	13.56667	15.84615	24	0.963478	-5.874359	-6.837837	4.558974	-1.316009	8.190476	8.163265	6.809524	7.5	6	0.027211	2.190476	2.163265	1.380952	-0.663265	0.122978	0.04	0.034375	0.05125	0.859375	0.0601802	0.0138828	91.2619	30.267	1.466693	0.0462974	1.103675	60.9949	-0.5743903	-0.6393374	0.0080674	0.0091261
ss	0.7	0.3	0.7	0.608696	18.5282	22.09922	8.753846	13.64103	37	-3.571019	-18.4718	-14.90078	9.774359	-8.458198	16.30423	18.24509	8.510582	12.40741	21	-1.940863	-4.695767	-2.754905	7.793651	-5.837688	0.066907	0.06125	0.045625	0.0925	0.744898	0.020022	0.0277671	45.6852	53.6818	-0.3270202	0.0077451	-0.1612996	7.9966	-0.8863893	-0.5053041	0.01257577	0.00543655
ss	0	0	0	NA	9.965385	13.16549	7.726923	8.846154	15	-3.20011	-5.034615	-1.834505	2.238462	-4.319341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.213079	0.055	0.045	0.075	0.818182	NA	NA	NA	NA	NA	NA	NA	NA	0.2376134	0.04601142	0.0029065	0.0006356
ss	1	0	0	NA	7.235897	10.81451	16.55897	11.89744	19	-3.578616	-11.7641	-8.185486	-9.323077	1.082922	7.235897	10.81451	16.55897	11.89744	19	-3.578616	-11.7641	-8.185486	-9.323077	1.082922	0.26509	0.13875	0.033125	0.22	0.238739	NA	NA	NA	NA	NA	NA	NA	NA	-0.477493	-0.03851147	0.0124798	0.0007868
ss	1	0	1	1	9.611538	12.4602	6.542308	8.076923	9	-2.848662	0.611538	3.460201	3.069231	-4.383278	9.611538	12.4602	6.542308	8.076923	9	-2.848662	0.611538	3.460201	3.069231	-4.383278	0.099841	0.05375	0.04375	0.06875	0.813953	NA	NA	NA	NA	NA	NA	NA	NA	-0.1534751	0.003436673	0.002193	4.36e-05
ss	0.975	0.025	0.9625	0.926875	8.515385	8.463533	5.535897	7.025641	9	0.051852	-0.484615	-0.536467	2.979487	-1.437892	8.493927	8.278338	3.716599	6.105263	9	0.21559	-0.506073	-0.721662	4.777328	-2.173074	0.1511	0.06875	0.04625	0.10625	0.672727	NA	NA	NA	NA	NA	NA	NA	NA	-0.02218951	-0.289678	0.0002376	0.0036325
ss	0.125	0.125	0.125	0.086957	21.41026	22.33432	12.53846	16.97436	29	-0.924066	-7.589744	-6.665678	8.871795	-5.359963	18	19.68	23	20.5	22	-1.68	-4	-2.32	-5	0.82	0.142571	0.03625	0.030625	0.04375	0.844828	0.020714	0.00476914	30.95	22.3361	1.468644	0.01594486	0.3261688	8.6139	-1.561046	-0.9871628	0.01780825	0.00710224
ss	1	0	0	NA	11.58846	12.6953	7.642308	9.615385	15	-1.106837	-3.411538	-2.304701	3.946154	-3.079914	11.58846	12.6953	7.642308	9.615385	15	-1.106837	-3.411538	-2.304701	3.946154	-3.079914	0.197441	0.03625	0.030625	0.04375	0.844828	NA	NA	NA	NA	NA	NA	NA	NA	-0.2606552	-0.2951362	0.0040686	0.0046699
ss	0.875	0.125	-0.125	0.086957	21.5218	24.21511	19.14487	20.33333	30	-2.693312	-8.478205	-5.784893	2.376923	-3.881774	21.06218	22.58263	17.76134	19.41176	29	-1.520442	-7.937815	-6.417373	3.30084	-3.170862	0.054091	0.0425	0.0325	0.0575	0.764706	NA	NA	20.9874	136.65	NA	NA	-1.873501	115.6626	-0.6168406	-0.4616174	0.00375553	0.00246916
ss	0.525	0.475	0.525	0.424242	11.55385	12.6953	10.70256	11.1282	15	-1.141453	-3.446154	-2.304701	0.851282	-1.567094	9.295238	10.28424	13.80476	11.55	11	-0.988997	-1.704762	-0.715765	-4.509524	1.265765	0.191821	0.0425	0.0325	0.0575	0.764706	0.0215527	0.0138487	37.0643	25.4386	0.4423097	0.007704	0.3763865	11.6257	-1.274807	-1.197107	0.01990834	0.01793144
ss	0.9	0.1	0.425	0.176851	13.35897	15.75157	20.48718	16.92308	19	-2.3926	-5.641026	-3.248426	-7.128205	1.171502	11.9873	13.7456	20.58413	16.28571	14	-1.758299	-2.012698	-0.2544	-8.596825	2.540114	0.15858	0.045	0.039375	0.05625	0.875	0.0119825	0.0292022	28.6294	38.3333	-0.8907968	0.0172197	-0.2918848	9.7039	0.1382535	0.1912137	0.00120779	0.00161895
ss	0.975	0.025	0.975	0.962963	9.458974	13.16549	23.25897	16.35897	17	-3.706521	-7.541026	-3.834505	-13.8	3.193479	9.373819	12.53577	21.41566	15.39474	15	-3.161949	-5.626181	-2.464232	-12.04184	2.858969	0.220524	0.1075	0.031875	0.14875	0.296512	NA	NA	NA	NA	NA	NA	NA	NA	0.2397826	0.1582149	0.0046096	0.003208
ss	1	0	0	NA	7.364103	16.92706	16.22564	11.79487	41	-9.562963	-33.6359	-24.07294	-8.861538	-5.132193	7.364103	16.92706	16.22564	11.79487	41	-9.562963	-33.6359	-24.07294	-8.861538	-5.132193	0.228009	0.04375	0.038125	0.055	0.871429	NA	NA	NA	NA	NA	NA	NA	NA	0.03273937	0.06445374	0.000432	0.0008246
ss	1	0	0.9875	0.963878	16.34231	18.57275	9.555128	12.94872	20	-2.230444	-3.657692	-1.427248	6.787179	-5.624034	16.34231	18.57275	9.555128	12.94872	20	-2.230444	-3.657692	-1.427248	6.787179	-5.624034	0.158955	0.0425	0.0325	0.0575	0.764706	NA	NA	NA	NA	NA	NA	NA	NA	-0.4035002	-0.2030471	0.00338118	0.00153055
ss	0.9	0.1	0.875	0.786264	14.8141	13.87079	18.16026	16.48718	6	0.943313	8.814103	7.870789	-3.346154	2.61639	14.69841	13.2633	16.95873	15.82857	3	1.435114	11.69841	10.2633	-2.260317	2.565273	0.215542	0.05	0.04	0.065	0.8	0.0107994	0.033613	29.319	68.1667	-1.135422	0.0228136	-0.8437204	38.8477	-0.03248241	-0.2487751	0.00027162	0.00243595
ss	0.925	0.075	-0.075	0.051282	11.39103	16.45687	8.044872	9.717949	22	-5.065843	-10.60897	-5.543131	3.346154	-6.73892	10.42042	14.61232	6.468468	8.444444	20	-4.191901	-9.57958	-5.387679	3.951952	-6.167877	0.077934	0.05625	0.040625	0.0875	0.722222	NA	NA	29.4129	90	NA	NA	-1.118376	60.5871	-0.1437937	-0.6023755	0.00141912	0.0082494
ss	0.025	0.025	0.025	0.016807	8.262821	10.57942	6.147436	7.205128	21	-2.316595	-12.73718	-10.42058	2.115385	-3.374287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.037801	0.045	0.035	0.065	0.777778	NA	NA	NA	NA	NA	NA	NA	NA	-0.7172982	-0.7686589	0.0109137	0.0128385
